0.610061 0.364477 1.423253
0.612061 0.363134 1.422374
0.614061 0.361797 1.421485
0.616062 0.360466 1.420585
0.618062 0.359142 1.419675
0.620062 0.357824 1.418753
0.622062 0.356512 1.417821
0.624062 0.355206 1.416879
0.626063 0.353906 1.415926
0.628063 0.352612 1.414963
0.630063 0.351325 1.413989
0.632063 0.350043 1.413006
0.634063 0.348768 1.412012
0.636064 0.347498 1.411008
0.638064 0.346235 1.409994
0.640064 0.344977 1.408970
0.642064 0.343726 1.407936
0.644064 0.342481 1.406893
0.646065 0.341241 1.405839
0.648065 0.340007 1.404776
0.650065 0.338780 1.403704
0.652065 0.337558 1.402622
0.654065 0.336342 1.401531
0.656066 0.335132 1.400430
0.658066 0.333928 1.399320
0.660066 0.332729 1.398201
0.662066 0.331536 1.397073
0.664066 0.330350 1.395935
0.666067 0.329168 1.394789
0.668067 0.327993 1.393634
0.670067 0.326823 1.392470
0.672067 0.325659 1.391297
0.674067 0.324501 1.390115
0.676068 0.323348 1.388925
0.678068 0.322201 1.387726
0.680068 0.321060 1.386519
0.682068 0.319924 1.385303
0.684068 0.318794 1.384079
0.686069 0.317669 1.382847
0.688069 0.316550 1.381607
0.690069 0.315436 1.380358
0.692069 0.314328 1.379101
0.694069 0.313226 1.377837
0.696070 0.312128 1.376564
0.698070 0.311037 1.375284
0.700070 0.309950 1.373996
0.702070 0.308869 1.372700
0.704070 0.307794 1.371396
0.706071 0.306723 1.370085
0.708071 0.305658 1.368766
0.710071 0.304599 1.367440
0.712071 0.303544 1.366107
0.714071 0.302495 1.364766
0.716072 0.301451 1.363418
0.718072 0.300413 1.362062
0.720072 0.299379 1.360700
0.722072 0.298351 1.359331
0.724072 0.297328 1.357954
0.726073 0.296310 1.356571
0.728073 0.295297 1.355181
0.730073 0.294290 1.353784
0.732073 0.293287 1.352380
0.734073 0.292290 1.350970
0.736074 0.291297 1.349553
0.738074 0.290310 1.348129
0.740074 0.289327 1.346700
0.742074 0.288350 1.345263
0.744074 0.287377 1.343821
0.746075 0.286409 1.342372
0.748075 0.285447 1.340917
0.750075 0.284489 1.339456
0.752075 0.283536 1.337988
0.754075 0.282588 1.336515
0.756076 0.281645 1.335036
0.758076 0.280706 1.333551
0.760076 0.279773 1.332060
0.762076 0.278844 1.330563
0.764076 0.277920 1.329060
0.766077 0.277000 1.327552
0.768077 0.276086 1.326039
0.770077 0.275176 1.324519
0.772077 0.274270 1.322995
0.774077 0.273370 1.321465
0.776078 0.272474 1.319929
0.778078 0.271582 1.318389
0.780078 0.270695 1.316843
0.782078 0.269813 1.315291
0.784078 0.268935 1.313735
0.786079 0.268062 1.312174
0.788079 0.267194 1.310608
0.790079 0.266329 1.309037
0.792079 0.265470 1.307460
0.794079 0.264614 1.305880
0.796080 0.263763 1.304294
0.798080 0.262917 1.302703
0.800080 0.262075 1.301108
0.802080 0.261237 1.299509
0.804080 0.260404 1.297905
0.806081 0.259575 1.296296
0.808081 0.258750 1.294683
0.810081 0.257930 1.293065
0.812081 0.257113 1.291444
0.814081 0.256302 1.289818
0.816082 0.255494 1.288187
0.818082 0.254690 1.286553
0.820082 0.253891 1.284914
0.822082 0.253096 1.283272
0.824082 0.252305 1.281625
0.826083 0.251518 1.279975
0.828083 0.250735 1.278320
0.830083 0.249957 1.276662
0.832083 0.249182 1.275000
0.834083 0.248412 1.273334
0.836084 0.247645 1.271665
0.838084 0.246883 1.269992
0.840084 0.246124 1.268315
0.842084 0.245370 1.266635
0.844084 0.244619 1.264951
0.846085 0.243873 1.263264
0.848085 0.243130 1.261573
0.850085 0.242391 1.259880
0.852085 0.241656 1.258182
0.854085 0.240925 1.256482
0.856086 0.240198 1.254778
0.858086 0.239475 1.253072
0.860086 0.238755 1.251362
0.862086 0.238039 1.249649
0.864086 0.237327 1.247933
0.866087 0.236619 1.246214
0.868087 0.235915 1.244492
0.870087 0.235214 1.242768
0.872087 0.234517 1.241040
0.874087 0.233824 1.239310
0.876088 0.233134 1.237577
0.878088 0.232448 1.235842
0.880088 0.231765 1.234103
0.882088 0.231087 1.232363
0.884088 0.230411 1.230619
0.886089 0.229740 1.228873
0.888089 0.229072 1.227125
0.890089 0.228407 1.225374
0.892089 0.227746 1.223621
0.894089 0.227088 1.221866
0.896090 0.226434 1.220108
0.898090 0.225784 1.218348
0.900090 0.225137 1.216586
0.902090 0.224493 1.214822
0.904090 0.223853 1.213055
0.906091 0.223216 1.211287
0.908091 0.222583 1.209516
0.910091 0.221952 1.207744
0.912091 0.221326 1.205969
0.914091 0.220702 1.204193
0.916092 0.220082 1.202415
0.918092 0.219465 1.200635
0.920092 0.218852 1.198853
0.922092 0.218242 1.197069
0.924092 0.217635 1.195284
0.926093 0.217031 1.193497
0.928093 0.216431 1.191708
0.930093 0.215833 1.189918
0.932093 0.215239 1.188126
0.934093 0.214648 1.186333
0.936094 0.214061 1.184538
0.938094 0.213476 1.182742
0.940094 0.212894 1.180944
0.942094 0.212316 1.179145
0.944094 0.211741 1.177345
0.946095 0.211169 1.175543
0.948095 0.210599 1.173740
0.950095 0.210033 1.171936
0.952095 0.209470 1.170131
0.954095 0.208910 1.168325
0.956096 0.208353 1.166517
0.958096 0.207799 1.164708
0.960096 0.207248 1.162899
0.962096 0.206700 1.161088
0.964096 0.206155 1.159276
0.966097 0.205613 1.157463
0.968097 0.205073 1.155650
0.970097 0.204537 1.153835
0.972097 0.204003 1.152020
0.974097 0.203473 1.150204
0.976098 0.202945 1.148387
0.978098 0.202420 1.146569
0.980098 0.201898 1.144751
0.982098 0.201378 1.142932
0.984098 0.200862 1.141112
0.986099 0.200348 1.139292
0.988099 0.199837 1.137471
0.990099 0.199329 1.135649
0.992099 0.198823 1.133827
0.994099 0.198320 1.132005
0.996100 0.197820 1.130182
0.998100 0.197323 1.128358
1.000100 0.196828 1.126534
1.002100 0.196336 1.124710
1.004100 0.195847 1.122885
1.006101 0.195360 1.121060
1.008101 0.194876 1.119235
1.010101 0.194395 1.117410
1.012101 0.193916 1.115584
1.014101 0.193440 1.113758
1.016102 0.192966 1.111932
1.018102 0.192495 1.110106
1.020102 0.192026 1.108279
1.022102 0.191560 1.106453
1.024102 0.191097 1.104626
1.026103 0.190636 1.102799
1.028103 0.190178 1.100973
1.030103 0.189722 1.099146
1.032103 0.189268 1.097320
1.034103 0.188817 1.095493
1.036104 0.188369 1.093667
1.038104 0.187922 1.091840
1.040104 0.187479 1.090014
1.042104 0.187037 1.088188
1.044104 0.186598 1.086362
1.046105 0.186162 1.084537
1.048105 0.185728 1.082711
1.050105 0.185296 1.080886
1.052105 0.184867 1.079062
1.054105 0.184440 1.077237
1.056106 0.184015 1.075413
1.058106 0.183592 1.073589
1.060106 0.183172 1.071766
1.062106 0.182754 1.069943
1.064106 0.182339 1.068120
1.066107 0.181926 1.066298
